datetime_utc,datetime_lst,temperature,humidity,pressure,winddirection,windspeed,rainfull,radiation
2023-08-12 05:35:00,2023-08-12 13:35:00,32.4,64.0,990.7,266.0,3.7,0.0,594.6697
2023-08-12 05:36:00,2023-08-12 13:36:00,32.3,66.0,990.6,268.0,3.8,0.0,587.1578
2023-08-12 05:37:00,2023-08-12 13:37:00,32.2,66.0,990.6,270.0,3.8,0.0,593.2549
2023-08-12 05:38:00,2023-08-12 13:38:00,32.3,67.0,990.7,270.0,3.8,0.0,607.0229
2023-08-12 05:39:00,2023-08-12 13:39:00,32.2,66.0,990.6,271.0,3.9,0.0,563.9637
2023-08-12 05:40:00,2023-08-12 13:40:00,32.2,66.0,990.6,272.0,4.0,0.0,625.3319
2023-08-12 05:41:00,2023-08-12 13:41:00,32.1,66.0,990.6,272.0,4.1,0.0,716.5141
2023-08-12 05:42:00,2023-08-12 13:42:00,31.9,66.0,990.6,275.0,4.1,0.0,708.4048
2023-08-12 05:43:00,2023-08-12 13:43:00,31.8,66.0,990.5,277.0,4.2,0.0,564.3708
2023-08-12 05:44:00,2023-08-12 13:44:00,31.8,67.0,990.5,279.0,4.2,0.0,562.9928
2023-08-12 05:45:00,2023-08-12 13:45:00,31.8,66.0,990.5,279.0,4.2,0.0,545.8295
2023-08-12 05:46:00,2023-08-12 13:46:00,31.8,66.0,990.5,278.0,4.3,0.0,564.6301
2023-08-12 05:47:00,2023-08-12 13:47:00,31.7,67.0,990.4,278.0,4.4,0.0,555.98
2023-08-12 05:48:00,2023-08-12 13:48:00,31.7,67.0,990.4,278.0,4.4,0.0,603.639
2023-08-12 05:49:00,2023-08-12 13:49:00,31.7,67.0,990.4,278.0,4.4,0.0,621.289
2023-08-12 05:50:00,2023-08-12 13:50:00,31.7,67.0,990.3,277.0,4.3,0.0,658.5588
2023-08-12 05:51:00,2023-08-12 13:51:00,31.7,67.0,990.3,277.0,4.2,0.0,565.0649
2023-08-12 05:52:00,2023-08-12 13:52:00,31.8,66.0,990.3,276.0,4.0,0.0,527.1973
2023-08-12 05:53:00,2023-08-12 13:53:00,32.0,67.0,990.3,277.0,4.0,0.0,527.9039
2023-08-12 05:54:00,2023-08-12 13:54:00,32.1,66.0,990.3,278.0,3.9,0.0,531.7741
2023-08-12 05:55:00,2023-08-12 13:55:00,32.1,65.0,990.3,280.0,4.0,0.0,613.0241
2023-08-12 05:56:00,2023-08-12 13:56:00,32.1,65.0,990.3,281.0,3.9,0.0,667.2274
2023-08-12 05:57:00,2023-08-12 13:57:00,32.0,65.0,990.2,280.0,3.7,0.0,719.0567
2023-08-12 05:58:00,2023-08-12 13:58:00,32.0,65.0,990.3,279.0,3.8,0.0,803.7693
2023-08-12 05:59:00,2023-08-12 13:59:00,32.0,64.0,990.2,276.0,3.7,0.0,806.7277
2023-08-12 06:00:00,2023-08-12 14:00:00,31.9,65.0,990.3,276.0,3.7,0.0,552.1078
2023-08-12 06:01:00,2023-08-12 14:01:00,32.1,65.0,990.3,276.0,3.7,0.0,555.3756
2023-08-12 06:02:00,2023-08-12 14:02:00,32.0,65.0,990.3,275.0,3.8,0.0,580.2324
2023-08-12 06:03:00,2023-08-12 14:03:00,32.1,64.0,990.3,274.0,3.9,0.0,669.2621
2023-08-12 06:04:00,2023-08-12 14:04:00,32.0,64.0,990.3,273.0,4.0,0.0,626.7719
2023-08-12 06:05:00,2023-08-12 14:05:00,32.0,64.0,990.3,271.0,3.9,0.0,724.2607
2023-08-12 06:06:00,2023-08-12 14:06:00,31.9,65.0,990.3,269.0,3.7,0.0,923.6205
2023-08-12 06:07:00,2023-08-12 14:07:00,32.0,65.0,990.2,266.0,3.6,0.0,757.8386
2023-08-12 06:08:00,2023-08-12 14:08:00,32.1,65.0,990.3,266.0,3.6,0.0,543.6158
2023-08-12 06:09:00,2023-08-12 14:09:00,32.1,64.0,990.2,265.0,3.6,0.0,568.3649
2023-08-12 06:10:00,2023-08-12 14:10:00,32.1,64.0,990.2,263.0,3.7,0.0,671.4175
2023-08-12 06:11:00,2023-08-12 14:11:00,32.0,65.0,990.2,263.0,3.7,0.0,813.3796
2023-08-12 06:12:00,2023-08-12 14:12:00,32.1,65.0,990.2,262.0,3.7,0.0,876.2788
2023-08-12 06:13:00,2023-08-12 14:13:00,32.0,65.0,990.2,262.0,3.5,0.0,860.5126
2023-08-12 06:14:00,2023-08-12 14:14:00,32.0,64.0,990.2,263.0,3.6,0.0,721.8021
2023-08-12 06:15:00,2023-08-12 14:15:00,32.1,64.0,990.2,262.0,3.7,0.0,650.8587
2023-08-12 06:16:00,2023-08-12 14:16:00,32.0,64.0,990.2,265.0,4.0,0.0,719.728
2023-08-12 06:17:00,2023-08-12 14:17:00,32.1,65.0,990.2,265.0,4.1,0.0,772.7353
2023-08-12 06:18:00,2023-08-12 14:18:00,32.0,65.0,990.2,265.0,4.1,0.0,853.9026
2023-08-12 06:19:00,2023-08-12 14:19:00,32.0,66.0,990.2,267.0,4.0,0.0,880.5806
2023-08-12 06:20:00,2023-08-12 14:20:00,32.2,65.0,990.2,267.0,4.0,0.0,864.5445
2023-08-12 06:21:00,2023-08-12 14:21:00,32.3,65.0,990.2,268.0,4.0,0.0,846.2561
2023-08-12 06:22:00,2023-08-12 14:22:00,32.4,65.0,990.1,271.0,4.1,0.0,831.0007
2023-08-12 06:23:00,2023-08-12 14:23:00,32.5,66.0,990.2,269.0,4.0,0.0,827.4887
2023-08-12 06:24:00,2023-08-12 14:24:00,32.7,65.0,990.2,269.0,3.8,0.0,825.0892
2023-08-12 06:25:00,2023-08-12 14:25:00,32.8,64.0,990.1,270.0,3.5,0.0,822.3439
2023-08-12 06:26:00,2023-08-12 14:26:00,32.8,65.0,990.1,267.0,3.2,0.0,818.6587
2023-08-12 06:27:00,2023-08-12 14:27:00,32.9,64.0,990.1,267.0,3.1,0.0,817.3559
2023-08-12 06:28:00,2023-08-12 14:28:00,33.0,64.0,990.1,266.0,3.1,0.0,818.6981
2023-08-12 06:29:00,2023-08-12 14:29:00,33.1,63.0,990.0,264.0,3.2,0.0,800.562
2023-08-12 06:30:00,2023-08-12 14:30:00,33.0,63.0,990.1,268.0,3.3,0.0,801.531
2023-08-12 06:31:00,2023-08-12 14:31:00,32.9,64.0,990.1,267.0,3.4,0.0,803.9557
2023-08-12 06:32:00,2023-08-12 14:32:00,32.8,63.0,990.0,268.0,3.4,0.0,797.2261
2023-08-12 06:33:00,2023-08-12 14:33:00,32.6,63.0,990.1,269.0,3.6,0.0,789.0886
2023-08-12 06:34:00,2023-08-12 14:34:00,32.6,65.0,990.1,269.0,3.6,0.0,786.3486
2023-08-12 06:35:00,2023-08-12 14:35:00,32.6,64.0,990.1,271.0,3.9,0.0,788.7242
2023-08-12 06:36:00,2023-08-12 14:36:00,32.6,64.0,990.1,272.0,4.0,0.0,793.6602
2023-08-12 06:37:00,2023-08-12 14:37:00,32.6,64.0,990.1,274.0,4.3,0.0,794.5334
2023-08-12 06:38:00,2023-08-12 14:38:00,32.5,64.0,990.1,274.0,4.3,0.0,803.7603
2023-08-12 06:39:00,2023-08-12 14:39:00,32.5,64.0,990.0,276.0,4.4,0.0,806.5489
2023-08-12 06:40:00,2023-08-12 14:40:00,32.4,65.0,990.0,276.0,4.2,0.0,811.3157
2023-08-12 06:41:00,2023-08-12 14:41:00,32.6,65.0,990.0,277.0,4.1,0.0,778.222
2023-08-12 06:42:00,2023-08-12 14:42:00,32.8,65.0,990.0,275.0,4.0,0.0,605.6914
2023-08-12 06:43:00,2023-08-12 14:43:00,32.8,64.0,990.0,275.0,3.9,0.0,459.1501
2023-08-12 06:44:00,2023-08-12 14:44:00,32.8,65.0,990.0,275.0,3.8,0.0,525.8771
2023-08-12 06:45:00,2023-08-12 14:45:00,32.9,64.0,989.9,275.0,3.8,0.0,568.9915
2023-08-12 06:46:00,2023-08-12 14:46:00,32.5,64.0,989.9,276.0,3.8,0.0,717.4882
2023-08-12 06:47:00,2023-08-12 14:47:00,32.4,66.0,989.9,279.0,3.7,0.0,627.7152
2023-08-12 06:48:00,2023-08-12 14:48:00,32.3,66.0,989.9,282.0,3.7,0.0,513.3638
2023-08-12 06:49:00,2023-08-12 14:49:00,32.4,66.0,989.9,283.0,3.6,0.0,504.7723
2023-08-12 06:50:00,2023-08-12 14:50:00,32.2,66.0,989.9,282.0,3.5,0.0,464.8395
2023-08-12 06:51:00,2023-08-12 14:51:00,32.3,66.0,989.9,282.0,3.5,0.0,601.0963
2023-08-12 06:52:00,2023-08-12 14:52:00,32.3,66.0,989.9,282.0,3.4,0.0,778.5674
2023-08-12 06:53:00,2023-08-12 14:53:00,32.3,67.0,989.9,283.0,3.4,0.0,770.046
2023-08-12 06:54:00,2023-08-12 14:54:00,32.3,66.0,989.8,281.0,3.4,0.0,762.7364
2023-08-12 06:55:00,2023-08-12 14:55:00,32.2,66.0,989.8,280.0,3.3,0.0,736.809
2023-08-12 06:56:00,2023-08-12 14:56:00,32.3,66.0,989.8,278.0,3.3,0.0,735.5443
2023-08-12 06:57:00,2023-08-12 14:57:00,32.2,66.0,989.8,275.0,3.2,0.0,732.6453
2023-08-12 06:58:00,2023-08-12 14:58:00,32.3,66.0,989.8,271.0,3.1,0.0,716.6275
2023-08-12 06:59:00,2023-08-12 14:59:00,32.5,67.0,989.8,272.0,2.9,0.0,715.6022
2023-08-12 07:00:00,2023-08-12 15:00:00,32.7,65.0,989.8,276.0,3.0,0.0,709.618
2023-08-12 07:01:00,2023-08-12 15:01:00,32.7,64.0,989.7,278.0,3.0,0.0,705.3601
2023-08-12 07:02:00,2023-08-12 15:02:00,32.6,65.0,989.8,279.0,3.1,0.0,700.7784
2023-08-12 07:03:00,2023-08-12 15:03:00,32.5,65.0,989.7,280.0,3.0,0.0,702.2269
2023-08-12 07:04:00,2023-08-12 15:04:00,32.6,65.0,989.7,281.0,3.0,0.0,699.1208
2023-08-12 07:05:00,2023-08-12 15:05:00,32.5,65.0,989.7,280.0,3.0,0.0,694.4324
2023-08-12 07:06:00,2023-08-12 15:06:00,32.7,65.0,989.7,281.0,2.8,0.0,691.5452
2023-08-12 07:07:00,2023-08-12 15:07:00,32.8,65.0,989.7,282.0,2.9,0.0,692.4205
2023-08-12 07:08:00,2023-08-12 15:08:00,33.0,63.0,989.7,285.0,3.0,0.0,692.49
2023-08-12 07:09:00,2023-08-12 15:09:00,32.9,64.0,989.7,283.0,3.1,0.0,695.7973
2023-08-12 07:10:00,2023-08-12 15:10:00,33.0,64.0,989.7,281.0,3.0,0.0,688.9199
2023-08-12 07:11:00,2023-08-12 15:11:00,32.9,64.0,989.7,279.0,2.9,0.0,681.3356
2023-08-12 07:12:00,2023-08-12 15:12:00,33.1,65.0,989.7,279.0,2.8,0.0,673.5244
2023-08-12 07:13:00,2023-08-12 15:13:00,33.1,64.0,989.7,281.0,3.1,0.0,670.6844
2023-08-12 07:14:00,2023-08-12 15:14:00,33.0,63.0,989.7,280.0,3.2,0.0,670.5591
2023-08-12 07:15:00,2023-08-12 15:15:00,32.8,64.0,989.7,280.0,3.2,0.0,669.4704
2023-08-12 07:16:00,2023-08-12 15:16:00,32.8,64.0,989.7,280.0,3.2,0.0,668.334
2023-08-12 07:17:00,2023-08-12 15:17:00,32.8,66.0,989.7,278.0,3.0,0.0,663.054
2023-08-12 07:18:00,2023-08-12 15:18:00,33.0,65.0,989.7,278.0,2.9,0.0,665.4868
2023-08-12 07:19:00,2023-08-12 15:19:00,33.1,64.0,989.7,276.0,2.9,0.0,656.277
2023-08-12 07:20:00,2023-08-12 15:20:00,33.2,65.0,989.7,276.0,2.7,0.0,655.8877
2023-08-12 07:21:00,2023-08-12 15:21:00,33.3,64.0,989.7,278.0,2.9,0.0,649.4169
2023-08-12 07:22:00,2023-08-12 15:22:00,33.2,65.0,989.7,280.0,2.9,0.0,654.051
2023-08-12 07:23:00,2023-08-12 15:23:00,33.0,64.0,989.7,277.0,2.7,0.0,644.3251
2023-08-12 07:24:00,2023-08-12 15:24:00,32.8,66.0,989.7,278.0,2.6,0.0,627.874
2023-08-12 07:25:00,2023-08-12 15:25:00,32.8,65.0,989.7,279.0,2.6,0.0,626.9849
2023-08-12 07:26:00,2023-08-12 15:26:00,32.9,65.0,989.7,279.0,2.9,0.0,627.3467
2023-08-12 07:27:00,2023-08-12 15:27:00,32.7,64.0,989.7,280.0,3.1,0.0,624.3178
2023-08-12 07:28:00,2023-08-12 15:28:00,32.7,66.0,989.7,281.0,3.1,0.0,619.0446
2023-08-12 07:29:00,2023-08-12 15:29:00,32.6,66.0,989.7,283.0,3.2,0.0,614.1555
2023-08-12 07:30:00,2023-08-12 15:30:00,32.7,65.0,989.7,283.0,3.6,0.0,609.4295
2023-08-12 07:31:00,2023-08-12 15:31:00,32.6,65.0,989.7,282.0,3.7,0.0,609.7546
2023-08-12 07:32:00,2023-08-12 15:32:00,32.6,66.0,989.7,281.0,3.8,0.0,608.2236
2023-08-12 07:33:00,2023-08-12 15:33:00,32.6,65.0,989.6,280.0,3.8,0.0,601.2607
2023-08-12 07:34:00,2023-08-12 15:34:00,32.7,66.0,989.6,281.0,3.7,0.0,594.1194
2023-08-12 07:35:00,2023-08-12 15:35:00,32.7,65.0,989.6,283.0,3.7,0.0,590.676
