datetime_lst,temperature,humidity,pressure,windspeed,winddirection,rainfull,radiation,flag
2023-08-11 19:16:00,25.7,96,992.3,2.1,192,0,-0.1990761,,,,0
2023-08-11 19:17:00,25.9,96,992.3,2,191,0,-0.19226,,,,0
2023-08-11 19:18:00,25.8,95,992.3,2.1,190,0,-0.1721644,,,,0
2023-08-11 19:19:00,25.7,95,992.4,2.1,189,0,-0.06945337,,,,0
2023-08-11 19:20:00,25.7,95,992.4,2.2,189,0,-0.02350368,,,,0
2023-08-11 19:21:00,25.7,95,992.4,2.2,191,0,-0.009048915,,,,0
2023-08-11 19:22:00,25.7,95,992.4,2.2,193,0,-0.028792,,,,0
2023-08-11 19:23:00,25.7,95,992.5,2.2,195,0,-0.05958182,,,,0
2023-08-11 19:24:00,25.7,95,992.5,2.2,197,0,-0.1040038,,,,0
2023-08-11 19:25:00,25.7,95,992.5,2.3,198,0,-0.1265673,,,,0
2023-08-11 19:26:00,25.7,95,992.5,2.3,200,0,-0.2058922,,,,0
2023-08-11 19:27:00,25.7,95,992.5,2.3,200,0,-0.1330308,,,,0
2023-08-11 19:28:00,25.7,95,992.5,2.2,202,0,-0.1423148,,,,0
2023-08-11 19:29:00,25.7,95,992.5,2,204,0,-0.1387892,,,,0
2023-08-11 19:30:00,25.7,95,992.5,1.9,207,0,-0.1554768,,,,0
2023-08-11 19:31:00,25.7,95,992.5,1.8,210,0,-0.1645257,,,,0
2023-08-11 19:32:00,25.7,95,992.5,1.7,213,0,-0.2503141,,,,0
2023-08-11 19:33:00,25.7,95,992.5,1.6,213,0,-0.2081251,,,,0
2023-08-11 19:34:00,25.7,94,992.5,1.5,214,0,-0.1732221,,,,0
2023-08-11 19:35:00,25.7,94,992.5,1.4,215,0,-0.1781579,,,,0
2023-08-11 19:36:00,25.7,94,992.5,1.3,216,0,-0.1823885,,,,0
2023-08-11 19:37:00,25.7,94,992.5,1.2,219,0,-0.162763,,,,0
2023-08-11 19:38:00,25.7,94,992.5,1.2,221,0,-0.156652,,,,0
2023-08-11 19:39:00,25.6,94,992.6,1.2,222,0,-0.1540666,,,,0
2023-08-11 19:40:00,25.7,94,992.6,1.1,222,0,-0.1682863,,,,0
